Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Kirk Borne	published on 09/13/20 at 11:25 PM	http://twitter.com/KirkDBorne/status/1305346784382849024	#DigitalTwins Proliferate as Smart Way to Test Technologies: dy.si/bnQed by @usairforce and @BoozAllen —————— #GPS #PNT #IIoT #IoTPL #IoT #Industry40 #BigData #DataScience #ComputationalScience #AI #MachineLearning #EdgeComputing #StreamingAnalytics #EdgeAI #Edge		"14Retweets
9Twitter Likes
268.2KTwitter Followers"
Twitter	Kirk Borne at #ODSCEurope	published on 09/13/20 at 8:14 PM	http://twitter.com/KirkDBorne/status/1305298717625335809	PredictiveAnalytics and Insights Discovery (for #PrescriptiveAnalytics) were Made For Each Other: dy.si/Vo3qSQ by @BoozAllen ————— #BigData #DataScience #AI #MachineLearning #ORMS #DataMining #Mathematics #Optimization #AnalyticsStrategy #IoT #IIoT #IoTPL #Industry40 pic.twitter.com/gKJElR5TKa	http://twitter.com/KirkDBorne/status/1305298717625335809	"14Retweets
9Twitter Likes
268.5KTwitter Followers"
Twitter	Kirk Borne	published on 08/29/20 at 9:48 PM	http://twitter.com/KirkDBorne/status/1299886555570421761	Thank you @Cronycle for listing me #1 in Top #BigData Thought Leaders: buff.ly/2Tm2agH —— @BoozAllen @LifeAtBooz #BigData #DataScience #DataScientists #AI #MachineLearning #IoT #IoTPL #IIoT — Congrats @forrester @Ronald_vanLoon @techreview @hmason @YvesMulkers @AndrewYNg pic.twitter.com/zUCMglD69H	http://twitter.com/KirkDBorne/status/1299886555570421761	"11Retweets
12Twitter Likes
266.7KTwitter Followers"
Twitter	Kirk Borne	published on 09/14/20 at 10:30 AM	http://twitter.com/KirkDBorne/status/1305514137053618182	#EdgeComputing = The future way to Store & Process Data: dy.si/FLEBM by @BoozAllen & @RPublicService — #BigData #DataScience #DataStrategy #AI #MachineLearning #IoT #IIoT #IoTPL #Industry40 #DigitalTransformation #EdgeAnalytics #StreamingAnalytics #AR #VR #DigitalTwin pic.twitter.com/RmoQyQ9m0u	http://twitter.com/KirkDBorne/status/1305514137053618182	"13Retweets
9Twitter Likes
268.2KTwitter Followers"
Twitter	Kirk Borne	published on 09/06/20 at 12:54 AM	http://twitter.com/KirkDBorne/status/1302470082161979392	Top 10 @Nvidia Partners Driving #AI Adoption, incl. @BoozAllen — delivering full-stack AI on #GPU solutions that are ready for real-time deployment: dy.si/RqFD4 ———— #BigData #DataScience #MachineLearning #DeepLearning #ComputerVision #IoT #IoTPL #IIoT #EdgeComputing pic.twitter.com/cBxxDfYc97	http://twitter.com/KirkDBorne/status/1302470082161979392	"14Retweets
8Twitter Likes
267.4KTwitter Followers"
Twitter	Dean of Big Data  #DOBD	published on 09/05/20 at 8:38 PM	http://twitter.com/schmarzo/status/1302405730503327744	"This @industrial_talk Podcast talks to Titans of Data, @schmarzo, Chief Innovation Officer @HitachiVantara and Kirk Borne, Data Science Fellow and Executive Advisor @BoozAllen about ""The Power of Data and Impact to Business and Culture"" youtu.be/PhRRoGeHLmA @YouTube"		"13Retweets
9Twitter Likes
39.9KTwitter Followers"
Twitter	Kirk Borne	published on 08/26/20 at 1:22 PM	http://twitter.com/KirkDBorne/status/1298672052862361602	Join @BoozAllen Women in Data Science and many other #DataScientists in #BoozAllen's first virtual #DataScience #hackathon >> Hack the Chesapeake Bay: 8/3-9/14 #Hackthebay at lnkd.in/darr-yc ___________ #BigData #Data4Good #MachineLearning #AI #AI4Good #WiDS @LifeAtBooz pic.twitter.com/1Cq5bzxngx	http://twitter.com/KirkDBorne/status/1298672052862361602	"12Retweets
10Twitter Likes
266.6KTwitter Followers"
Twitter	Françoise Morvan	published on 09/21/20 at 8:20 PM	http://twitter.com/FmFrancoise/status/1308199346983370754	#dataSciBowl via NodeXL bit.ly/2HoqBX7 @kirkdborne @rubiscape @chidambara09 @cloudpreacher @fmfrancoise @ssxman2 @boozallen @trippbraden @techtrendingnow @datasciencebot_ Top hashtags: #datascience #ai #innovation #datascibowl #iot #bigdata #sustainability /		"11Retweets
10Twitter Likes
10.7KTwitter Followers"
Twitter	Business Insider	published on 09/21/20 at 7:44 AM	http://twitter.com/businessinsider/status/1308009268361207808	Consulting salaries, revealed: How much employees make at 12 boutique firms including Booz Allen Hamilton, AlixPartners, Mercer, and more businessinsider.com/how-much-consu…		"6Retweets
15Twitter Likes
3.1MTwitter Followers"
Twitter	Kirk Borne	published on 09/02/20 at 11:38 PM	http://twitter.com/KirkDBorne/status/1301363861459697664	See how @BoozAllen works with the @Polaris_Project using #DataScience to combat #HumanTrafficking: dy.si/waF18 ————— #BigData #Geospatial #MachineLearning #IoTPL #IoT #LocationIntelligence #LocationAnalytics #CivicTech #Data4Good #AI #AI4socialgood pic.twitter.com/GL4t1D60kV	http://twitter.com/KirkDBorne/status/1301363861459697664	"10Retweets
11Twitter Likes
267KTwitter Followers"
Twitter	Carolin Werthmueller	published on 09/18/20 at 9:35 AM	http://twitter.com/cwerthmueller/status/1306949938388119552	HitachiVantaraIn this episode of @industrial_talk our Chief Innovation Officer @schmarzo and @BoozAllen Principle Data Scientist @KirkDBorne discuss the impact of #data analytics to business and culture. Watch for insights here: htchivantara.is/2GQ6Yqw … pic.twitter.com/5wcB6hT9Dl	http://twitter.com/cwerthmueller/status/1306949938388119552	"8Retweets
12Twitter Likes
107Twitter Followers"
Twitter	Hitachi Vantara	published on 09/18/20 at 9:05 AM	http://twitter.com/HitachiVantara/status/1306942375160315904	In this episode of @industrial_talk our Chief Innovation Officer @schmarzo and @BoozAllen Principle Data Scientist @KirkDBorne discuss the impact of #data analytics to business and culture. Watch for insights here: htchivantara.is/2GQ6Yqw #YourDataOpsAdvantage pic.twitter.com/PdYuQGe5qJ	http://twitter.com/HitachiVantara/status/1306942375160315904	"9Retweets
11Twitter Likes
29.9KTwitter Followers"
